ScoreAfter10Overs,WicketsLost,RunRate,Last5OversRuns,Venue,PitchType,BattingTeam,DewPresent,FinalScore
66,0,6.6,25,Delhi,Flat,MI,0,178
78,0,7.8,54,Chennai,Green,RCB,1,212
63,0,6.3,25,Delhi,Flat,DC,1,184
110,0,11.0,24,Kolkata,Slow,RCB,1,202
62,1,6.2,27,Delhi,Turning,SRH,0,127
101,4,10.1,43,Delhi,Flat,SRH,0,187
48,2,4.8,54,Chennai,Slow,KKR,1,155
56,6,5.6,31,Mumbai,Slow,SRH,0,100
96,0,9.6,61,Chennai,Green,SRH,1,221
79,6,7.9,30,Kolkata,Slow,SRH,0,123
95,4,9.5,62,Delhi,Flat,RCB,0,235
90,1,9.0,65,Chennai,Turning,CSK,1,193
90,3,9.0,22,Delhi,Green,MI,1,145
73,2,7.3,44,Bangalore,Flat,KKR,1,191
82,5,8.2,22,Kolkata,Slow,DC,1,139
93,3,9.3,54,Mumbai,Turning,SRH,1,171
79,3,7.9,52,Bangalore,Green,CSK,1,164
64,4,6.4,41,Chennai,Slow,MI,0,154
90,4,9.0,35,Delhi,Turning,SRH,0,130
109,4,10.9,34,Bangalore,Slow,SRH,0,181
50,3,5.0,28,Bangalore,Slow,KKR,0,130
101,4,10.1,56,Chennai,Slow,CSK,0,178
83,0,8.3,33,Chennai,Green,RCB,0,183
71,5,7.1,46,Chennai,Green,MI,1,155
97,0,9.7,41,Mumbai,Green,CSK,1,193
110,0,11.0,45,Bangalore,Flat,MI,1,268
80,6,8.0,39,Delhi,Green,RCB,0,149
57,3,5.7,40,Chennai,Green,DC,1,124
48,6,4.8,56,Delhi,Slow,CSK,1,144
106,5,10.6,24,Kolkata,Green,DC,1,154
50,4,5.0,54,Chennai,Slow,KKR,0,128
79,0,7.9,48,Bangalore,Slow,SRH,0,199
73,6,7.3,40,Kolkata,Green,KKR,1,151
78,4,7.8,47,Kolkata,Green,DC,1,165
101,2,10.1,52,Delhi,Turning,DC,0,186
88,4,8.8,36,Bangalore,Flat,CSK,0,190
62,5,6.2,58,Mumbai,Flat,DC,1,180
76,5,7.6,44,Chennai,Turning,CSK,0,134
55,3,5.5,63,Chennai,Green,SRH,1,149
98,2,9.8,35,Delhi,Green,CSK,1,172
92,4,9.2,23,Delhi,Slow,CSK,0,128
83,6,8.3,28,Bangalore,Turning,MI,0,122
93,3,9.3,63,Bangalore,Slow,KKR,1,213
51,2,5.1,47,Bangalore,Green,CSK,1,145
99,6,9.9,43,Delhi,Slow,RCB,0,177
102,6,10.2,39,Bangalore,Green,MI,0,165
61,1,6.1,43,Bangalore,Slow,KKR,0,176
68,6,6.8,46,Bangalore,Turning,CSK,0,129
87,4,8.7,58,Bangalore,Green,CSK,0,190
99,1,9.9,31,Chennai,Green,MI,1,170
102,3,10.2,50,Delhi,Turning,KKR,0,196
85,4,8.5,24,Delhi,Flat,CSK,0,152
80,5,8.0,26,Chennai,Turning,SRH,1,120
94,0,9.4,20,Kolkata,Flat,CSK,1,197
95,3,9.5,65,Delhi,Green,MI,0,196
90,3,9.0,20,Bangalore,Slow,MI,1,168
78,6,7.8,30,Delhi,Flat,MI,0,170
66,0,6.6,33,Kolkata,Turning,MI,1,148
74,3,7.4,42,Kolkata,Slow,SRH,0,151
89,6,8.9,60,Mumbai,Turning,RCB,0,172
61,0,6.1,62,Kolkata,Green,SRH,1,196
77,2,7.7,37,Chennai,Flat,DC,1,176
84,5,8.4,43,Bangalore,Slow,RCB,0,182
70,6,7.0,24,Chennai,Green,MI,0,120
102,2,10.2,54,Kolkata,Slow,DC,0,202
101,6,10.1,45,Mumbai,Green,DC,1,175
66,3,6.6,30,Chennai,Green,SRH,1,132
66,6,6.6,24,Delhi,Turning,DC,0,100
52,6,5.2,24,Kolkata,Slow,MI,0,89
87,5,8.7,60,Mumbai,Flat,KKR,0,206
109,6,10.9,29,Bangalore,Green,RCB,0,179
84,0,8.4,22,Chennai,Flat,DC,1,182
105,4,10.5,38,Kolkata,Flat,KKR,1,197
80,2,8.0,36,Bangalore,Turning,RCB,1,156
71,6,7.1,54,Bangalore,Flat,KKR,0,182
58,0,5.8,61,Bangalore,Green,DC,0,170
103,4,10.3,52,Bangalore,Slow,SRH,1,203
110,6,11.0,29,Kolkata,Flat,RCB,1,195
62,6,6.2,50,Chennai,Turning,KKR,0,118
93,1,9.3,22,Chennai,Slow,DC,1,151
79,1,7.9,33,Kolkata,Green,SRH,1,148
75,1,7.5,56,Chennai,Green,CSK,1,168
95,6,9.5,30,Kolkata,Green,MI,0,149
72,1,7.2,29,Chennai,Flat,CSK,0,160
74,1,7.4,20,Chennai,Flat,DC,1,163
100,3,10.0,27,Chennai,Flat,SRH,1,193
94,0,9.4,20,Kolkata,Flat,RCB,0,195
94,6,9.4,25,Bangalore,Flat,DC,0,178
82,2,8.2,61,Mumbai,Flat,SRH,0,230
106,2,10.6,46,Kolkata,Green,MI,1,197
97,6,9.7,57,Bangalore,Flat,CSK,0,201
47,3,4.7,45,Mumbai,Flat,RCB,1,190
87,5,8.7,57,Delhi,Slow,CSK,1,166
50,3,5.0,47,Delhi,Slow,RCB,0,135
46,5,4.6,45,Bangalore,Turning,CSK,0,122
73,2,7.3,20,Delhi,Turning,CSK,1,131
79,6,7.9,59,Delhi,Flat,SRH,0,184
69,3,6.9,46,Kolkata,Green,RCB,0,157
96,1,9.6,44,Kolkata,Slow,CSK,0,193
100,4,10.0,55,Kolkata,Flat,KKR,1,234
54,2,5.4,21,Bangalore,Slow,MI,1,128
54,4,5.4,49,Delhi,Flat,DC,0,152
47,0,4.7,28,Delhi,Turning,KKR,0,118
46,2,4.6,25,Kolkata,Flat,SRH,1,152
62,0,6.2,49,Bangalore,Turning,SRH,1,184
60,3,6.0,51,Delhi,Turning,DC,0,148
62,3,6.2,38,Delhi,Green,CSK,0,135
63,2,6.3,25,Kolkata,Slow,MI,1,130
67,1,6.7,29,Kolkata,Slow,RCB,0,151
51,6,5.1,65,Bangalore,Turning,RCB,0,138
89,5,8.9,38,Bangalore,Slow,CSK,1,161
109,1,10.9,20,Kolkata,Green,MI,1,178
45,5,4.5,56,Chennai,Flat,CSK,1,151
88,3,8.8,37,Chennai,Slow,MI,0,175
62,2,6.2,50,Mumbai,Green,SRH,1,174
80,0,8.0,23,Chennai,Slow,SRH,0,139
78,5,7.8,48,Mumbai,Flat,MI,1,180
94,4,9.4,43,Chennai,Slow,CSK,0,177
89,4,8.9,61,Chennai,Flat,CSK,1,201
67,6,6.7,49,Chennai,Flat,RCB,0,169
55,5,5.5,22,Bangalore,Green,KKR,0,113
62,1,6.2,22,Chennai,Slow,CSK,1,134
85,5,8.5,20,Chennai,Slow,RCB,0,145
109,4,10.9,39,Kolkata,Turning,DC,1,165
63,6,6.3,56,Kolkata,Slow,KKR,0,159
97,2,9.7,28,Kolkata,Turning,RCB,1,179
59,3,5.9,25,Kolkata,Green,KKR,0,125
84,6,8.4,54,Chennai,Green,DC,0,139
78,2,7.8,22,Mumbai,Turning,SRH,1,127
68,0,6.8,49,Bangalore,Green,DC,1,180
77,4,7.7,35,Bangalore,Green,KKR,0,144
79,4,7.9,47,Chennai,Slow,KKR,0,163
73,5,7.3,36,Bangalore,Green,SRH,1,153
67,2,6.7,34,Delhi,Turning,KKR,0,139
51,2,5.1,41,Chennai,Slow,KKR,1,149
51,3,5.1,43,Delhi,Turning,RCB,0,130
95,1,9.5,33,Kolkata,Green,DC,0,174
49,4,4.9,41,Bangalore,Flat,CSK,1,163
84,5,8.4,21,Kolkata,Flat,MI,0,170
55,0,5.5,49,Kolkata,Slow,CSK,0,151
87,6,8.7,38,Delhi,Slow,CSK,0,135
48,3,4.8,65,Kolkata,Turning,MI,1,169
79,5,7.9,25,Mumbai,Flat,CSK,0,144
101,2,10.1,56,Bangalore,Flat,CSK,0,249
98,6,9.8,64,Chennai,Flat,RCB,0,216
72,6,7.2,31,Bangalore,Turning,KKR,1,110
101,2,10.1,22,Delhi,Flat,KKR,0,203
61,3,6.1,58,Kolkata,Flat,RCB,1,207
48,1,4.8,62,Chennai,Flat,CSK,1,188
72,2,7.2,20,Mumbai,Flat,CSK,1,160
61,0,6.1,33,Delhi,Flat,SRH,1,164
54,4,5.4,39,Kolkata,Flat,MI,1,172
67,4,6.7,42,Bangalore,Green,RCB,1,147
50,2,5.0,44,Chennai,Flat,CSK,1,181
107,4,10.7,56,Chennai,Flat,KKR,1,245
52,0,5.2,54,Delhi,Slow,KKR,1,161
75,3,7.5,52,Bangalore,Green,DC,0,175
69,4,6.9,38,Bangalore,Turning,MI,0,124
95,3,9.5,49,Delhi,Green,RCB,1,181
72,1,7.2,60,Bangalore,Flat,CSK,1,215
93,2,9.3,36,Mumbai,Slow,MI,1,173
103,4,10.3,36,Mumbai,Flat,DC,0,203
64,1,6.4,34,Bangalore,Turning,CSK,0,127
49,4,4.9,22,Delhi,Flat,RCB,0,119
97,4,9.7,36,Mumbai,Flat,MI,0,184
94,3,9.4,48,Mumbai,Green,SRH,0,173
87,3,8.7,41,Kolkata,Slow,RCB,0,163
66,4,6.6,57,Delhi,Turning,MI,1,147
74,6,7.4,35,Delhi,Green,CSK,0,122
92,2,9.2,53,Mumbai,Flat,RCB,1,235
48,5,4.8,58,Mumbai,Flat,KKR,0,156
89,6,8.9,30,Mumbai,Flat,MI,0,168
66,0,6.6,61,Kolkata,Green,CSK,1,203
60,4,6.0,56,Delhi,Flat,DC,1,186
57,3,5.7,26,Chennai,Slow,MI,1,119
55,5,5.5,57,Bangalore,Slow,DC,1,143
57,3,5.7,55,Kolkata,Flat,DC,0,187
88,1,8.8,50,Kolkata,Green,CSK,1,195
64,4,6.4,57,Delhi,Green,SRH,1,152
84,6,8.4,23,Chennai,Green,MI,1,114
45,0,4.5,31,Kolkata,Green,SRH,1,129
61,5,6.1,34,Mumbai,Green,CSK,1,110
80,2,8.0,51,Bangalore,Green,DC,0,192
59,0,5.9,46,Bangalore,Green,DC,0,169
61,5,6.1,60,Chennai,Green,CSK,0,131
80,5,8.0,64,Mumbai,Green,MI,0,188
101,3,10.1,42,Mumbai,Flat,MI,1,227
69,0,6.9,28,Kolkata,Flat,KKR,1,195
51,3,5.1,36,Delhi,Green,CSK,0,116
74,6,7.4,48,Delhi,Slow,RCB,1,173
57,4,5.7,54,Mumbai,Green,CSK,0,151
65,4,6.5,25,Delhi,Flat,KKR,1,148
50,6,5.0,30,Kolkata,Green,CSK,0,85
76,6,7.6,54,Bangalore,Flat,SRH,1,185
65,1,6.5,56,Chennai,Green,CSK,1,173
46,4,4.6,23,Bangalore,Slow,SRH,1,116
98,6,9.8,45,Delhi,Flat,KKR,0,200
95,1,9.5,25,Kolkata,Slow,RCB,1,166
83,4,8.3,38,Bangalore,Turning,DC,0,146
100,3,10.0,32,Bangalore,Green,DC,0,171
98,2,9.8,20,Bangalore,Slow,MI,1,163
61,6,6.1,30,Delhi,Green,KKR,0,94
82,1,8.2,36,Mumbai,Slow,DC,0,183
88,5,8.8,55,Bangalore,Turning,DC,0,156
110,6,11.0,52,Chennai,Slow,SRH,0,189
97,1,9.7,60,Mumbai,Turning,DC,0,212
93,2,9.3,34,Mumbai,Turning,MI,0,176
81,3,8.1,31,Bangalore,Flat,RCB,0,180
76,2,7.6,32,Chennai,Green,CSK,0,149
91,6,9.1,62,Kolkata,Slow,KKR,0,178
79,2,7.9,49,Delhi,Turning,KKR,1,184
103,3,10.3,57,Bangalore,Turning,MI,1,224
75,3,7.5,43,Kolkata,Slow,RCB,1,169
109,3,10.9,24,Delhi,Green,RCB,0,159
67,2,6.7,38,Bangalore,Flat,SRH,0,180
87,6,8.7,59,Bangalore,Flat,RCB,0,222
96,4,9.6,29,Bangalore,Turning,SRH,1,150
83,6,8.3,48,Mumbai,Flat,MI,0,186
80,1,8.0,35,Bangalore,Flat,RCB,0,202
60,6,6.0,38,Chennai,Turning,DC,0,96
65,3,6.5,27,Bangalore,Turning,RCB,0,139
52,3,5.2,56,Delhi,Green,DC,1,143
58,5,5.8,21,Chennai,Flat,KKR,1,144
66,1,6.6,27,Chennai,Turning,DC,1,117
80,2,8.0,30,Mumbai,Turning,DC,1,156
67,3,6.7,52,Delhi,Turning,RCB,1,153
59,3,5.9,32,Mumbai,Flat,DC,1,169
88,5,8.8,29,Mumbai,Slow,KKR,1,140
100,3,10.0,63,Bangalore,Slow,MI,0,218
45,0,4.5,37,Chennai,Flat,DC,1,174
64,6,6.4,48,Kolkata,Flat,CSK,1,159
50,0,5.0,21,Mumbai,Slow,DC,0,132
61,0,6.1,39,Mumbai,Turning,KKR,0,140
99,0,9.9,58,Bangalore,Green,SRH,0,226
72,6,7.2,45,Kolkata,Flat,KKR,0,180
49,1,4.9,27,Mumbai,Slow,SRH,1,125
64,4,6.4,45,Mumbai,Flat,SRH,0,172
107,6,10.7,35,Bangalore,Green,DC,1,180
90,6,9.0,62,Mumbai,Green,MI,0,171
101,1,10.1,64,Kolkata,Green,SRH,0,200
81,2,8.1,50,Mumbai,Turning,MI,0,168
99,3,9.9,25,Kolkata,Turning,CSK,1,149
56,0,5.6,55,Delhi,Flat,SRH,0,192
108,6,10.8,27,Kolkata,Green,MI,1,142
57,0,5.7,51,Chennai,Green,KKR,0,159
73,4,7.3,63,Kolkata,Green,DC,0,184
108,5,10.8,60,Delhi,Turning,SRH,1,203
96,3,9.6,32,Bangalore,Slow,RCB,0,169
71,1,7.1,64,Mumbai,Green,MI,0,201
58,6,5.8,58,Bangalore,Turning,MI,1,149
64,5,6.4,62,Mumbai,Green,DC,1,158
52,3,5.2,31,Kolkata,Turning,MI,1,123
51,3,5.1,35,Delhi,Green,CSK,0,120
52,2,5.2,45,Delhi,Turning,CSK,0,118
107,5,10.7,40,Mumbai,Turning,CSK,1,160
46,5,4.6,24,Mumbai,Slow,MI,1,111
52,4,5.2,38,Delhi,Green,SRH,1,126
91,3,9.1,24,Bangalore,Turning,KKR,0,143
85,2,8.5,56,Chennai,Green,DC,0,177
56,3,5.6,37,Chennai,Flat,SRH,1,150
99,2,9.9,21,Kolkata,Flat,SRH,1,189
72,4,7.2,40,Delhi,Slow,RCB,0,141
106,6,10.6,20,Mumbai,Flat,RCB,0,176
65,5,6.5,20,Chennai,Slow,CSK,0,110
56,1,5.6,39,Chennai,Green,SRH,0,144
100,4,10.0,45,Delhi,Slow,KKR,0,186
105,1,10.5,24,Mumbai,Slow,KKR,1,178
55,6,5.5,58,Mumbai,Green,KKR,1,151
48,3,4.8,41,Kolkata,Slow,DC,1,127
75,6,7.5,60,Mumbai,Turning,MI,0,164
56,5,5.6,44,Bangalore,Turning,MI,0,143
110,5,11.0,57,Bangalore,Green,MI,0,193
50,1,5.0,27,Kolkata,Flat,RCB,0,167
89,3,8.9,44,Bangalore,Turning,SRH,1,181
81,3,8.1,20,Chennai,Flat,MI,1,180
104,3,10.4,39,Bangalore,Slow,KKR,1,189
102,4,10.2,48,Bangalore,Flat,KKR,0,215
89,3,8.9,64,Chennai,Turning,RCB,0,180
97,1,9.7,42,Bangalore,Green,KKR,0,180
94,2,9.4,56,Delhi,Green,KKR,1,190
59,5,5.9,56,Bangalore,Green,SRH,1,142
86,1,8.6,23,Bangalore,Slow,DC,0,149
92,2,9.2,27,Mumbai,Green,KKR,1,172
71,3,7.1,39,Mumbai,Flat,RCB,1,205
87,4,8.7,45,Bangalore,Turning,KKR,1,162
83,2,8.3,36,Bangalore,Green,RCB,1,188
54,6,5.4,39,Kolkata,Flat,KKR,0,149
76,6,7.6,65,Bangalore,Turning,SRH,1,162
73,4,7.3,37,Delhi,Turning,CSK,0,121
73,0,7.3,57,Bangalore,Slow,MI,1,215
72,4,7.2,62,Kolkata,Turning,CSK,0,152
58,0,5.8,56,Delhi,Green,CSK,0,159
106,6,10.6,22,Delhi,Turning,RCB,1,140
81,5,8.1,65,Delhi,Turning,RCB,1,196
61,6,6.1,28,Chennai,Green,CSK,0,92
80,4,8.0,47,Bangalore,Slow,CSK,0,175
73,4,7.3,23,Chennai,Green,DC,1,107
62,6,6.2,27,Mumbai,Slow,RCB,1,136
90,4,9.0,65,Kolkata,Slow,MI,1,207
88,5,8.8,63,Delhi,Flat,SRH,1,223
55,4,5.5,59,Mumbai,Flat,RCB,1,197
83,1,8.3,36,Bangalore,Slow,KKR,0,164
54,1,5.4,54,Kolkata,Turning,CSK,0,146
68,1,6.8,46,Mumbai,Green,CSK,0,155
84,3,8.4,38,Mumbai,Turning,KKR,0,161
58,0,5.8,39,Mumbai,Slow,DC,1,161
95,6,9.5,54,Chennai,Flat,SRH,1,205
63,4,6.3,37,Delhi,Flat,MI,0,167
107,3,10.7,38,Chennai,Slow,RCB,0,176
83,1,8.3,40,Chennai,Green,MI,1,190
51,1,5.1,30,Kolkata,Turning,KKR,1,121
68,3,6.8,41,Mumbai,Green,MI,0,152
64,4,6.4,34,Chennai,Green,CSK,0,115
96,4,9.6,26,Mumbai,Green,CSK,0,133
73,1,7.3,36,Delhi,Slow,KKR,0,170
60,5,6.0,47,Delhi,Turning,CSK,1,143
99,1,9.9,50,Kolkata,Turning,RCB,0,215
52,1,5.2,37,Bangalore,Green,CSK,0,154
67,1,6.7,57,Kolkata,Turning,KKR,0,164
48,1,4.8,37,Mumbai,Flat,MI,1,172
53,6,5.3,57,Chennai,Flat,KKR,0,175
65,5,6.5,28,Bangalore,Flat,RCB,0,155
97,6,9.7,36,Kolkata,Slow,DC,0,162
105,5,10.5,60,Delhi,Turning,RCB,1,191
68,2,6.8,23,Delhi,Turning,DC,0,122
101,1,10.1,63,Delhi,Green,RCB,0,217
64,2,6.4,58,Chennai,Turning,KKR,1,176
81,5,8.1,36,Kolkata,Green,MI,1,139
69,3,6.9,56,Chennai,Green,CSK,0,147
56,0,5.6,27,Kolkata,Slow,SRH,0,125
89,5,8.9,55,Delhi,Flat,DC,0,198
51,6,5.1,51,Bangalore,Flat,DC,0,159
64,2,6.4,26,Kolkata,Turning,DC,1,114
85,5,8.5,27,Delhi,Flat,MI,0,154
108,3,10.8,36,Mumbai,Green,SRH,1,172
65,0,6.5,43,Bangalore,Green,MI,0,168
67,3,6.7,63,Bangalore,Turning,SRH,1,186
69,1,6.9,20,Kolkata,Green,MI,1,132
83,3,8.3,21,Bangalore,Slow,SRH,1,130
79,3,7.9,21,Mumbai,Flat,RCB,1,185
109,5,10.9,42,Chennai,Turning,MI,1,175
77,4,7.7,64,Mumbai,Slow,KKR,0,177
85,3,8.5,34,Bangalore,Green,KKR,1,164
85,6,8.5,30,Mumbai,Turning,SRH,0,108
98,0,9.8,45,Bangalore,Flat,MI,0,222
92,4,9.2,30,Mumbai,Turning,CSK,0,140
97,1,9.7,22,Mumbai,Turning,RCB,1,164
100,1,10.0,49,Mumbai,Slow,MI,1,221
68,0,6.8,47,Delhi,Flat,RCB,1,218
110,0,11.0,61,Kolkata,Turning,CSK,0,214
58,1,5.8,61,Kolkata,Flat,CSK,1,208
73,5,7.3,30,Chennai,Flat,MI,0,141
67,6,6.7,24,Bangalore,Turning,SRH,0,107
92,4,9.2,29,Delhi,Slow,SRH,1,151
83,0,8.3,26,Kolkata,Flat,SRH,1,182
52,3,5.2,39,Bangalore,Green,DC,0,115
94,1,9.4,56,Kolkata,Slow,KKR,1,205
85,4,8.5,40,Delhi,Slow,RCB,1,181
84,6,8.4,27,Kolkata,Slow,DC,0,117
82,5,8.2,31,Chennai,Green,DC,1,143
63,1,6.3,24,Mumbai,Green,CSK,1,143
53,0,5.3,38,Mumbai,Turning,SRH,0,148
59,2,5.9,51,Kolkata,Flat,CSK,1,199
102,1,10.2,46,Kolkata,Turning,SRH,0,193
65,4,6.5,64,Mumbai,Flat,DC,0,182
73,3,7.3,47,Delhi,Flat,DC,0,192
45,0,4.5,20,Bangalore,Green,DC,0,117
88,1,8.8,54,Delhi,Green,CSK,0,187
50,2,5.0,31,Bangalore,Green,SRH,0,123
45,2,4.5,55,Mumbai,Slow,SRH,0,156
52,0,5.2,48,Delhi,Slow,MI,1,178
100,1,10.0,34,Mumbai,Green,SRH,1,190
71,1,7.1,50,Delhi,Flat,SRH,1,208
59,5,5.9,54,Delhi,Green,KKR,1,135
76,3,7.6,55,Bangalore,Flat,CSK,0,196
64,5,6.4,52,Mumbai,Green,MI,0,137
110,5,11.0,34,Bangalore,Green,KKR,0,173
106,2,10.6,65,Chennai,Slow,KKR,1,225
57,5,5.7,22,Delhi,Turning,SRH,0,74
57,6,5.7,61,Bangalore,Green,CSK,0,144
101,3,10.1,27,Delhi,Flat,RCB,1,206
76,4,7.6,64,Bangalore,Turning,DC,1,169
47,5,4.7,29,Delhi,Slow,RCB,1,117
94,6,9.4,30,Kolkata,Turning,SRH,0,118
86,3,8.6,33,Bangalore,Green,RCB,1,163
79,5,7.9,47,Chennai,Slow,DC,1,168
62,4,6.2,58,Chennai,Slow,RCB,1,159
97,3,9.7,57,Bangalore,Flat,KKR,1,236
47,4,4.7,20,Kolkata,Slow,RCB,1,101
90,5,9.0,59,Kolkata,Turning,KKR,1,165
110,1,11.0,58,Kolkata,Turning,CSK,1,217
76,2,7.6,49,Kolkata,Turning,MI,1,179
58,3,5.8,38,Kolkata,Flat,RCB,1,168
46,6,4.6,58,Mumbai,Slow,CSK,1,153
66,0,6.6,22,Mumbai,Slow,MI,1,138
95,3,9.5,38,Kolkata,Flat,CSK,0,188
77,2,7.7,53,Chennai,Green,CSK,0,182
50,2,5.0,50,Bangalore,Green,SRH,1,144
58,4,5.8,42,Delhi,Green,CSK,0,143
102,6,10.2,43,Chennai,Flat,CSK,0,174
89,5,8.9,44,Delhi,Flat,SRH,1,194
71,0,7.1,42,Delhi,Turning,CSK,1,175
69,6,6.9,48,Kolkata,Turning,KKR,1,140
51,4,5.1,50,Chennai,Flat,SRH,1,151
98,5,9.8,22,Chennai,Flat,DC,0,160
92,5,9.2,27,Chennai,Green,RCB,1,142
77,1,7.7,58,Kolkata,Flat,KKR,1,216
88,3,8.8,55,Delhi,Turning,MI,1,202
49,3,4.9,29,Mumbai,Flat,RCB,1,160
100,6,10.0,50,Mumbai,Turning,KKR,0,160
68,0,6.8,58,Chennai,Turning,MI,0,194
82,3,8.2,21,Bangalore,Slow,RCB,1,169
94,2,9.4,54,Bangalore,Turning,RCB,0,206
100,2,10.0,30,Chennai,Green,SRH,0,156
45,3,4.5,25,Mumbai,Turning,RCB,1,103
58,1,5.8,64,Kolkata,Flat,CSK,0,201
61,5,6.1,31,Chennai,Flat,DC,1,134
63,5,6.3,49,Delhi,Green,KKR,1,147
76,4,7.6,42,Kolkata,Turning,DC,1,146
86,1,8.6,31,Kolkata,Turning,MI,1,153
85,0,8.5,45,Chennai,Turning,KKR,1,187
55,3,5.5,24,Chennai,Turning,CSK,0,95
84,4,8.4,25,Bangalore,Slow,KKR,1,144
105,1,10.5,43,Mumbai,Turning,MI,1,201
82,0,8.2,49,Chennai,Turning,SRH,1,187
103,1,10.3,36,Bangalore,Green,CSK,1,186
107,4,10.7,54,Chennai,Green,MI,0,195
72,3,7.2,25,Chennai,Green,MI,0,126
49,4,4.9,50,Kolkata,Green,SRH,0,123
67,3,6.7,54,Delhi,Green,CSK,1,175
100,1,10.0,40,Chennai,Turning,MI,0,181
84,3,8.4,40,Mumbai,Turning,DC,0,154
110,0,11.0,26,Kolkata,Flat,RCB,1,234
106,1,10.6,38,Bangalore,Slow,KKR,0,210
106,3,10.6,44,Mumbai,Slow,SRH,0,185
73,1,7.3,45,Mumbai,Turning,KKR,1,164
88,0,8.8,59,Kolkata,Flat,DC,0,220
51,4,5.1,58,Kolkata,Turning,KKR,0,142
47,4,4.7,34,Bangalore,Green,CSK,0,114
97,5,9.7,53,Bangalore,Turning,MI,1,183
80,5,8.0,52,Kolkata,Turning,SRH,1,157
92,3,9.2,30,Kolkata,Turning,KKR,1,160
89,6,8.9,53,Mumbai,Flat,SRH,0,182
63,0,6.3,48,Kolkata,Slow,DC,0,179
62,2,6.2,53,Kolkata,Green,DC,1,175
55,3,5.5,20,Bangalore,Turning,RCB,1,128
57,6,5.7,37,Mumbai,Slow,KKR,0,121
95,4,9.5,26,Chennai,Green,DC,0,145
48,1,4.8,53,Kolkata,Turning,KKR,0,157
55,4,5.5,35,Kolkata,Slow,SRH,0,111
88,4,8.8,20,Chennai,Green,CSK,1,130
51,2,5.1,40,Mumbai,Slow,KKR,0,134
92,0,9.2,60,Bangalore,Flat,DC,1,264
46,6,4.6,62,Bangalore,Green,MI,1,131
60,0,6.0,56,Mumbai,Flat,CSK,0,220
61,6,6.1,56,Delhi,Turning,MI,1,139
60,1,6.0,47,Chennai,Flat,DC,1,196
57,6,5.7,52,Chennai,Flat,RCB,1,156
62,2,6.2,33,Delhi,Green,KKR,0,149
88,5,8.8,53,Delhi,Green,KKR,1,164
101,0,10.1,33,Bangalore,Slow,SRH,0,183
90,1,9.0,59,Chennai,Flat,DC,1,233
86,6,8.6,47,Chennai,Turning,DC,1,145
76,0,7.6,61,Bangalore,Slow,KKR,0,211
107,4,10.7,31,Bangalore,Turning,CSK,0,160
82,1,8.2,45,Kolkata,Flat,DC,0,213
110,1,11.0,50,Delhi,Green,KKR,0,224
65,4,6.5,58,Delhi,Slow,KKR,0,159
76,2,7.6,31,Kolkata,Flat,KKR,1,174
53,6,5.3,65,Delhi,Flat,CSK,0,176
104,2,10.4,60,Mumbai,Turning,SRH,1,208
78,0,7.8,43,Chennai,Flat,MI,0,194
107,1,10.7,20,Bangalore,Green,KKR,1,171
99,1,9.9,52,Chennai,Turning,DC,1,202
79,3,7.9,27,Kolkata,Green,SRH,1,148
72,0,7.2,56,Delhi,Flat,KKR,1,220
78,5,7.8,62,Kolkata,Flat,SRH,0,185
109,4,10.9,37,Kolkata,Slow,RCB,1,201
89,0,8.9,65,Mumbai,Turning,SRH,1,203
107,0,10.7,49,Bangalore,Green,CSK,1,231
60,6,6.0,26,Delhi,Turning,DC,0,83
84,1,8.4,57,Kolkata,Flat,SRH,1,215
105,3,10.5,61,Bangalore,Green,DC,0,201
96,2,9.6,50,Delhi,Flat,RCB,0,221
46,4,4.6,20,Kolkata,Flat,RCB,0,128
98,0,9.8,31,Kolkata,Green,KKR,0,176
78,6,7.8,30,Chennai,Turning,CSK,0,124
74,0,7.4,59,Chennai,Turning,KKR,1,179
45,2,4.5,37,Chennai,Flat,CSK,1,159
79,0,7.9,56,Mumbai,Green,RCB,1,218
75,6,7.5,55,Chennai,Flat,SRH,1,187
84,0,8.4,60,Mumbai,Green,RCB,1,204
105,1,10.5,44,Bangalore,Slow,MI,0,201
92,0,9.2,51,Bangalore,Green,MI,1,198
78,6,7.8,64,Mumbai,Green,KKR,0,159
51,0,5.1,32,Bangalore,Slow,SRH,1,134
93,1,9.3,23,Delhi,Flat,MI,1,196
66,0,6.6,29,Chennai,Flat,SRH,1,182
75,3,7.5,46,Mumbai,Flat,SRH,1,183
97,4,9.7,57,Chennai,Flat,RCB,1,228
85,0,8.5,23,Chennai,Slow,MI,0,156
46,0,4.6,49,Mumbai,Slow,CSK,0,166
49,5,4.9,48,Mumbai,Green,CSK,0,115
93,4,9.3,22,Kolkata,Slow,CSK,1,146
63,1,6.3,27,Chennai,Turning,RCB,1,146
97,6,9.7,27,Delhi,Flat,SRH,0,166
53,3,5.3,20,Delhi,Turning,RCB,0,104
51,1,5.1,34,Bangalore,Turning,MI,0,130
63,0,6.3,61,Delhi,Flat,MI,1,212
72,4,7.2,37,Chennai,Green,DC,0,134
79,2,7.9,48,Delhi,Green,KKR,0,163
68,3,6.8,61,Bangalore,Turning,CSK,0,183
61,3,6.1,46,Chennai,Slow,SRH,1,155
48,5,4.8,28,Bangalore,Turning,DC,1,101
89,0,8.9,44,Chennai,Green,CSK,0,185
59,2,5.9,54,Kolkata,Flat,MI,1,198
